timestamp,speed_kmh,distance_to_obstacle_m,gps_lat,gps_lon,sensor_status
2026-01-01 08:00:04.200000000,,15.80729281652326,39.90393994928059,116.40742649948926,normal
2026-01-01 08:00:04.300000000,35.48344456616067,21.218838976269776,39.90394594223435,116.40741937764828,normal
2026-01-01 08:00:04.400000000,17.822170144488588,13.420640540942395,39.90396459093177,116.40742156907989,normal
2026-01-01 08:00:04.500000000,29.20233687407937,28.96824533859577,39.90395628892599,116.40741324031123,normal
2026-01-01 08:00:04.600000000,33.09041843560319,20.001656519345577,39.903970302938234,116.40741327984811,normal
2026-01-01 08:00:04.700000000,55.856833393283736,19.925597430891084,39.90402659602712,116.40744393731524,normal
2026-01-01 08:00:04.800000000,45.15427434352692,17.376842267896656,39.904024509171265,116.40741703702555,normal
2026-01-01 08:00:04.900000000,13.554397669558991,21.24152547087183,39.90403237531226,116.40739981603211,normal
2026-01-01 08:00:05.000000000,44.86125954092192,26.600786117341077,39.90401761417059,116.40742735965084,normal
2026-01-01 08:00:05.100000000,34.22376579375525,13.062958274312798,39.90402123919384,116.40744776038098,normal
2026-01-01 08:00:05.200000000,29.84616999541062,14.735068087397947,39.90403044462634,116.40744049774804,normal
2026-01-01 08:00:05.300000000,49.175144332613016,17.570191769786682,39.90403434147315,116.40745758578807,normal
2026-01-01 08:00:05.400000000,55.46499283743927,9.23303261221428,39.90401394756675,116.40746441010491,normal
2026-01-01 08:00:05.500000000,53.96920178674298,13.445937122228017,39.90401807480218,116.4074944155971,normal
2026-01-01 08:00:05.600000000,27.41173715166042,16.19023301164273,39.904047318720956,116.40749590578898,normal
2026-01-01 08:00:05.700000000,,26.99511344570182,39.90405629143624,116.40751641843124,normal
2026-01-01 08:00:05.800000000,44.96895147105346,22.1004906320154,39.90407553118003,116.40756925866945,normal
2026-01-01 08:00:05.900000000,54.63317690683539,-5.479350321755947,39.90407079094062,116.40758122065256,normal
2026-01-01 08:00:06.000000000,32.81238643232065,26.807183697343778,39.904085788945416,116.40758220721588,normal
2026-01-01 08:00:06.100000000,37.215115350042744,18.901025692804826,39.904091374302176,116.40759665615558,normal
2026-01-01 08:00:06.200000000,23.404975389909577,23.123718799431117,39.90407235608758,116.40758935053842,normal
2026-01-01 08:00:06.300000000,22.056900638789937,19.17422597654003,39.90407872650768,116.40763710989252,normal
2026-01-01 08:00:06.400000000,52.18788733591297,22.122898795197028,39.90405889257441,116.40764071131328,normal
2026-01-01 08:00:06.500000000,60.34360042856234,15.337930739107343,39.90404623496892,116.40763525264687,normal
2026-01-01 08:00:06.600000000,38.91984817629499,0.4894627337885673,39.904050021535056,116.40761853886677,normal
2026-01-01 08:00:06.700000000,55.052993468380365,18.925766702509566,39.90405596642053,116.40764048327061,normal
2026-01-01 08:00:06.800000000,45.424540375714514,31.38198508879952,39.90403218177123,116.40765782701887,normal
2026-01-01 08:00:06.900000000,30.323203680923136,27.40972321793274,39.90405326148665,116.40764787993143,normal
2026-01-01 08:00:07.000000000,45.42093408262621,27.723179876729365,39.904064701612214,116.40765940895834,warning
2026-01-01 08:00:07.100000000,63.07054849698954,29.88904577444974,39.9040506070435,116.40762923783898,normal
2026-01-01 08:00:07.200000000,39.46260941335073,20.7092607276915,39.90401985534757,116.40763293725047,normal
2026-01-01 08:00:07.300000000,63.46965483721009,21.578525659244765,39.90401695725599,116.40764199237752,normal
2026-01-01 08:00:07.400000000,0.7038234386538349,15.058784836525199,39.90400803838171,116.40767613897371,normal
2026-01-01 08:00:07.500000000,52.32853756562836,17.4714171517836,39.90401030119086,116.40766072259765,normal
2026-01-01 08:00:07.600000000,41.30570602357257,24.926169198169134,39.90400303885763,116.40763515554508,normal
2026-01-01 08:00:07.700000000,35.51488974301199,29.63107549735053,39.90396288972042,116.40761724698586,normal
2026-01-01 08:00:07.800000000,41.37641164803254,18.884429794552005,39.90395512278165,116.40759051561585,normal
2026-01-01 08:00:07.900000000,10.186466280986608,16.39848588118871,39.90394901039943,116.407617248763,normal
2026-01-01 08:00:08.000000000,36.70492168243732,20.004223670852777,39.903961683619926,116.40764822154891,normal
2026-01-01 08:00:08.100000000,45.3566885726762,24.809653991432917,39.90394771962643,116.40765462588047,normal
2026-01-01 08:00:08.200000000,62.16841067112274,8.449161470931665,39.9039812931199,116.40767905177938,warning
2026-01-01 08:00:08.300000000,32.22594672589529,1.630552374902095,39.90394306030889,116.40768173094699,normal
2026-01-01 08:00:08.400000000,27.872595956602186,15.595705204067333,39.903969283658846,116.40767982871404,normal
2026-01-01 08:00:08.500000000,32.47364434623195,10.234300592686731,39.90396479727943,116.40767316796166,normal
2026-01-01 08:00:08.600000000,53.731031765531114,15.934878418821512,39.903981988976874,116.40766696014182,normal
2026-01-01 08:00:08.700000000,44.93126664489527,18.817757449460228,39.90398358500656,116.4076360041107,normal
2026-01-01 08:00:08.800000000,32.05359694349442,16.37401272781589,39.90400637611727,116.40764128920597,normal
2026-01-01 08:00:08.900000000,47.699011496700344,31.619740275765963,39.903998628877986,116.40764048252777,normal
2026-01-01 08:00:09.000000000,41.456163240220604,22.61395811681856,39.90397665646948,116.40765538974225,normal
2026-01-01 08:00:09.100000000,54.52967485799334,22.40379487688663,39.90400506655523,116.40765726021218,normal
2026-01-01 08:00:09.200000000,29.469203591839715,24.977657152347216,39.90400279694231,116.40765400613815,normal
2026-01-01 08:00:09.300000000,35.085067801033475,10.889335057753847,39.90400722811178,116.40763658227755,normal
2026-01-01 08:00:09.400000000,34.118377703017636,28.31289429936215,39.904031923150065,116.40763802534228,normal
2026-01-01 08:00:09.500000000,18.04727577801822,19.393885707716322,39.90401128404522,116.4076527900869,normal
2026-01-01 08:00:09.600000000,44.44180415596864,25.3638449379297,39.904023193863175,116.40762992330708,normal
2026-01-01 08:00:09.700000000,43.91582908269834,11.425142135678756,39.90401139596804,116.40763167278216,normal
2026-01-01 08:00:09.800000000,40.07670184963691,7.569929871871485,39.90400875258093,116.40763633364118,normal
2026-01-01 08:00:09.900000000,36.481192999372794,26.54311726420023,39.904010198160236,116.40762197234551,normal
2026-01-01 08:00:10.000000000,18.769438869243785,23.01127620878013,39.90398019372301,116.40761021521942,normal
2026-01-01 08:00:10.100000000,33.69032015851961,12.783587565139918,39.90396461698215,116.40761482743639,normal
2026-01-01 08:00:10.200000000,34.85928225209846,13.042695349802445,39.903991638440004,116.40759215901602,normal
2026-01-01 08:00:10.300000000,27.965840961675717,29.003478275318155,39.90400936226377,116.40759915749032,normal
2026-01-01 08:00:10.400000000,37.580714325009865,10.484704857061377,39.90400810947222,116.40758125040286,normal
2026-01-01 08:00:10.500000000,46.060762852218076,33.141383626047705,39.9040129719414,116.40760250747671,warning
2026-01-01 08:00:10.600000000,68.29278851815795,12.79503412281705,39.90400708709129,116.40764926403162,normal
2026-01-01 08:00:10.700000000,42.61866719247759,25.107135404867066,39.904034218759,116.4076320488956,normal
2026-01-01 08:00:10.800000000,43.86325586084146,17.371052194008122,39.90403021170744,116.40764273305284,warning
2026-01-01 08:00:10.900000000,38.883311263507494,24.825499448658746,39.90403484854929,116.40762819821474,normal
2026-01-01 08:00:11.000000000,11.218431770514378,15.64708798308646,39.90405776915217,116.40764901729821,normal
2026-01-01 08:00:11.100000000,39.602291868261744,18.697656751421647,39.90404222172247,116.40762371213003,normal
2026-01-01 08:00:11.200000000,40.9034531491154,20.32735340316577,39.90407339750616,116.4076333238652,normal
2026-01-01 08:00:11.300000000,76.94863168727929,11.982500353748218,39.90404278827797,116.40761586408587,normal
2026-01-01 08:00:11.400000000,37.114585528283165,25.926594763361006,39.90407538112059,116.40761172439409,normal
2026-01-01 08:00:11.500000000,44.523210135004184,15.894291468227319,39.904067927608914,116.40759110388858,normal
2026-01-01 08:00:11.600000000,39.47932345442135,18.171200677279852,39.90406307363396,116.40760755089799,normal
2026-01-01 08:00:11.700000000,22.46982943570702,12.045205003131901,39.904025273430534,116.40759081129092,normal
2026-01-01 08:00:11.800000000,57.14234221772531,-0.498669270362484,39.904016177536185,116.4076018505761,normal
2026-01-01 08:00:11.900000000,51.27899549030161,18.47177789919865,39.903995381405565,116.40759496861553,normal
2026-01-01 08:00:12.000000000,51.865479205645705,39.30092337290333,39.90398322847866,116.40759267916809,normal
2026-01-01 08:00:12.100000000,26.359188178078917,26.27683430318419,39.90398048225934,116.40759563428624,normal
2026-01-01 08:00:12.200000000,61.041914664041485,19.845916962124843,39.903999638091626,116.40758039779281,normal
2026-01-01 08:00:12.300000000,18.972234058115788,17.896873366333857,39.904003790158654,116.40758460513509,normal
2026-01-01 08:00:12.400000000,48.80285640700406,20.179727142496372,39.904009943691726,116.40761521182637,normal
2026-01-01 08:00:12.500000000,72.85683438714968,24.37695292140168,39.903988033303946,116.40759964993065,normal
2026-01-01 08:00:12.600000000,25.141955123039676,10.553497477529241,39.90397041822216,116.40762308613351,normal
2026-01-01 08:00:12.700000000,31.50553405595842,28.914573557350977,39.90400639272252,116.40765304808619,normal
2026-01-01 08:00:12.800000000,41.49477047631462,25.723050523529952,39.90399168870183,116.4076367249864,normal
2026-01-01 08:00:12.900000000,32.44786518825701,25.745485805663478,39.90402481286687,116.40760762389431,normal
2026-01-01 08:00:13.000000000,16.74004853400801,23.507805910477817,39.904019951642894,116.4076136631123,normal
2026-01-01 08:00:13.100000000,41.02844462209041,20.15693326155192,39.90401999740161,116.40760271496185,normal
2026-01-01 08:00:13.200000000,24.065444294108428,25.38288988773456,39.90404140470482,116.40764008702624,warning
2026-01-01 08:00:13.300000000,47.10388645952772,24.734513069931026,39.904066842553256,116.40764078317704,normal
2026-01-01 08:00:13.400000000,26.208636486492953,17.16767431247181,39.90406462630205,116.40762473918889,normal
2026-01-01 08:00:13.500000000,63.24901607526309,15.411185816824792,39.904056861440985,116.40760179599866,normal
2026-01-01 08:00:13.600000000,28.251200614956446,20.814850362095893,39.90405574303201,116.40762359409784,normal
2026-01-01 08:00:13.700000000,35.16907725691487,32.3921612119615,39.904062502182576,116.40761217041836,normal
2026-01-01 08:00:13.800000000,52.202758260545046,10.087143394768793,39.90408032825631,116.40761304699436,normal
2026-01-01 08:00:13.900000000,21.53703525349067,8.25979787398048,39.904080412853496,116.40763216304926,normal
2026-01-01 08:00:14.000000000,43.41189901906194,21.318086729892133,39.904092790579455,116.40762247788221,normal
2026-01-01 08:00:14.100000000,59.60714131423642,20.407101614848145,39.9041255577741,116.40762155930564,normal
2026-01-01 08:00:14.200000000,15.887751481581589,21.386733314963266,39.904133183966344,116.40762122793744,normal
2026-01-01 08:00:14.300000000,42.769507877984566,21.951625583268,39.904139417023465,116.40763489442767,normal
2026-01-01 08:00:14.400000000,43.89824191372635,18.21438196292156,39.904109038806965,116.40764670931439,normal
2026-01-01 08:00:14.500000000,51.72734307665966,31.91890750881666,39.90405642420423,116.40764230703977,normal
2026-01-01 08:00:14.600000000,21.445739336828773,7.192768172187876,39.90406419171881,116.40764358002099,normal
2026-01-01 08:00:14.700000000,20.193150803735854,13.372023801758033,39.90406229523418,116.40763614444076,normal
2026-01-01 08:00:14.800000000,47.829123484253465,19.17396191880762,39.90405199958069,116.40760659219262,normal
2026-01-01 08:00:14.900000000,44.45477009849779,6.854489510766662,39.90405687018477,116.40761174420977,normal
2026-01-01 08:00:15.000000000,43.75739275518815,18.59316476454343,39.90405566211019,116.40764958804499,normal
2026-01-01 08:00:15.100000000,45.19672314245464,33.29176132582415,39.9040782177152,116.40763191366217,normal
2026-01-01 08:00:15.200000000,29.79962917632264,20.167091906367695,39.904079939932565,116.40761645306799,normal
2026-01-01 08:00:15.300000000,43.48380545741505,21.845607245749466,39.90406500146686,116.40759903851254,normal
2026-01-01 08:00:15.400000000,44.39608709948022,9.918681878619358,39.904084804791644,116.40761353034813,normal
2026-01-01 08:00:15.500000000,29.28472872960448,15.06910873568418,39.90408046217014,116.4076225000572,warning
2026-01-01 08:00:15.600000000,67.98661766717134,16.998428957408503,39.90409099290382,116.40761932930336,normal
2026-01-01 08:00:15.700000000,47.10749381367681,17.45827922595013,39.904081444689695,116.40760096892213,normal
2026-01-01 08:00:15.800000000,22.130447541960272,30.253150360030148,39.90406844815198,116.40760281645795,normal
2026-01-01 08:00:15.900000000,49.84830412950745,24.461528485800997,39.90407013151658,116.40757152401541,normal
2026-01-01 08:00:16.000000000,25.379774946590178,11.108336344503744,39.90407038808946,116.40757439254675,normal
2026-01-01 08:00:16.100000000,51.806269056136784,21.97203822745604,39.904079984630165,116.40759182303447,normal
2026-01-01 08:00:16.200000000,57.378933685111065,23.98577398797428,39.904074611715096,116.40756679905174,normal
2026-01-01 08:00:16.300000000,27.689765224724344,29.12119230817013,39.904037884519425,116.4075361486862,error
2026-01-01 08:00:16.400000000,54.45064193866483,32.64432549254699,39.904029229041754,116.40756773744404,normal
2026-01-01 08:00:16.500000000,46.191713904047475,11.87924646537705,39.90404510541109,116.40755550225124,normal
2026-01-01 08:00:16.600000000,52.33090239991735,13.513139910317294,39.90403915788951,116.40757822120817,normal
2026-01-01 08:00:16.700000000,68.4518947398092,9.93937712868307,39.90403423022146,116.40757514125487,normal
2026-01-01 08:00:16.800000000,36.31917825995694,18.127841127144148,39.90405395775158,116.40757190215852,normal
2026-01-01 08:00:16.900000000,28.693957534637654,23.730866995570675,39.90403971828703,116.40758067041251,normal
2026-01-01 08:00:17.000000000,26.65728355561715,27.898676132712815,39.90400886222267,116.40756299043538,warning
2026-01-01 08:00:17.100000000,27.762845725518424,19.392391810859817,39.90400564960028,116.40756564037825,normal
2026-01-01 08:00:17.200000000,38.843474358788434,17.441219813961247,39.90399596612125,116.40755801058995,warning
2026-01-01 08:00:17.300000000,45.117279622249654,21.214063937989923,39.90397664119486,116.40753160072109,normal
2026-01-01 08:00:17.400000000,44.150361989950284,13.318856786959817,39.90397313362574,116.40753835036257,normal
2026-01-01 08:00:17.500000000,52.40774873554036,36.71630977355819,39.903982963738684,116.40753308420643,normal
2026-01-01 08:00:17.600000000,40.19502837816861,7.1387117830555304,39.90398277796745,116.40752994370987,normal
2026-01-01 08:00:17.700000000,61.80301115735975,21.477924631165795,39.903988917588904,116.407505740491,normal
2026-01-01 08:00:17.800000000,36.03014750143066,36.18884975383712,39.904025185742874,116.40753756849836,normal
2026-01-01 08:00:17.900000000,80.80253749884429,20.054398756479983,39.90401832816565,116.40755510278208,normal
2026-01-01 08:00:18.000000000,49.385010216475095,18.479687719988043,39.90402389513834,116.40757438589976,normal
2026-01-01 08:00:18.100000000,,17.14043661751658,39.904013710871084,116.40756827700572,normal
2026-01-01 08:00:18.200000000,23.936612529083316,18.55686654590074,39.90399678367669,116.40753369334793,warning
2026-01-01 08:00:18.300000000,47.23708622864778,30.982787797412243,39.90398508552362,116.40757275169558,normal
2026-01-01 08:00:18.400000000,36.64805822011223,2.3051047093639454,39.90397551035219,116.40757152974543,normal
2026-01-01 08:00:18.500000000,50.71000741138138,32.267469610370604,39.90398269986814,116.4075565537495,normal
2026-01-01 08:00:18.600000000,47.09856436860317,8.60834278039884,39.904029681383875,116.40756488978099,normal
2026-01-01 08:00:18.700000000,38.90756631014691,17.86678136612468,39.904015360515146,116.40758823219674,normal
2026-01-01 08:00:18.800000000,27.298094228973923,16.566044637610705,39.90400702800903,116.40758777118563,normal
2026-01-01 08:00:18.900000000,17.277291629712032,24.708426158165757,39.904005765548774,116.40761334268899,normal
2026-01-01 08:00:19.000000000,33.302275718994686,7.215005184930019,39.90401368152575,116.40763500268775,normal
2026-01-01 08:00:19.100000000,52.84598191485209,23.697381328655542,39.90401895254199,116.40761347506401,normal
2026-01-01 08:00:19.200000000,43.21140616195306,36.194476986294816,39.90404463445787,116.40759999926189,normal
2026-01-01 08:00:19.300000000,21.31391831932018,9.094607963257516,39.903996106616454,116.40761915000516,normal
2026-01-01 08:00:19.400000000,42.59771388776773,21.517649340883164,39.90394836801905,116.40756489775389,normal
2026-01-01 08:00:19.500000000,,14.704142577627128,39.90393845045561,116.40756190864002,normal
2026-01-01 08:00:19.600000000,26.742138456983007,23.407097649544287,39.90396039645936,116.40753329201598,normal
2026-01-01 08:00:19.700000000,,20.153182219326016,39.90392908349873,116.40752376093995,normal
2026-01-01 08:00:19.800000000,40.87313077669,14.868104727645523,39.903868930851935,116.40751778453817,normal
2026-01-01 08:00:19.900000000,22.855445532540653,23.902978278968593,39.90388035444006,116.40751061965062,normal
2026-01-01 08:00:20.000000000,45.36681040522425,34.43478487829395,39.90388522758454,116.40749957442557,normal
2026-01-01 08:00:20.100000000,48.41176789552352,18.47276966618161,39.9038634234164,116.40747763155258,normal
2026-01-01 08:00:20.200000000,56.245768647629156,25.758063537185457,39.903843712624386,116.40752346977793,normal
2026-01-01 08:00:20.300000000,55.80703078052355,9.65381633703069,39.903824317749994,116.407560819018,normal
2026-01-01 08:00:20.400000000,19.334959480643633,12.34850898545593,39.90382652845634,116.4075375777016,normal
2026-01-01 08:00:20.500000000,25.93262440127316,23.779250223043018,39.90381400215082,116.40756922003662,normal
2026-01-01 08:00:20.600000000,47.7255290081299,31.87292822828772,39.9038238834292,116.40756123072681,normal
2026-01-01 08:00:20.700000000,47.706789263683135,22.84490679028528,39.903766790895936,116.40756381447628,normal
2026-01-01 08:00:20.800000000,47.72571529459072,17.495535755814764,39.90374965385864,116.40756254899709,normal
2026-01-01 08:00:20.900000000,97.79097235982081,19.99433124338683,39.903727132779416,116.40754935402425,normal
2026-01-01 08:00:21.000000000,48.56335766039751,9.99673812824226,39.903722005965854,116.40756903107113,normal
2026-01-01 08:00:21.100000000,57.03348460270898,24.836122610842935,39.90371124501068,116.40757154880174,normal
2026-01-01 08:00:21.200000000,54.310026452398034,27.058664498587273,39.90372720188628,116.40756201777327,normal
2026-01-01 08:00:21.300000000,49.77086876958697,16.383277337335358,39.90369001515084,116.4075359259844,normal
2026-01-01 08:00:21.400000000,35.27096133039482,16.23966281792399,39.903690924980374,116.40751805408414,normal
2026-01-01 08:00:21.500000000,51.38453830739901,22.127025837216387,39.90370209170884,116.40748522648181,normal
2026-01-01 08:00:21.600000000,28.407621781936424,16.506242111675235,39.90373922465757,116.40748547095278,normal
2026-01-01 08:00:21.700000000,36.44772089889987,19.47093908299342,39.90372958933815,116.40746153764094,normal
2026-01-01 08:00:21.800000000,32.71954678256345,36.79777431333213,39.903736078510235,116.40745622643068,normal
2026-01-01 08:00:21.900000000,41.22811209079484,18.023794394032027,39.90370000125438,116.40748362846776,normal
2026-01-01 08:00:22.000000000,74.71987850010262,17.13327878383022,39.90365216213029,116.40750761445922,normal
2026-01-01 08:00:22.100000000,11.99102211112378,14.819665554918727,39.90366905761781,116.40750696892134,normal
2026-01-01 08:00:22.200000000,50.2939028556177,25.953535771999494,39.90366894641194,116.40750522722682,warning
2026-01-01 08:00:22.300000000,15.809261932155223,18.550206614255178,39.903692516665735,116.40754282471781,normal
2026-01-01 08:00:22.400000000,32.9210220131585,14.805015693428592,39.903665048607955,116.40755323984021,normal
2026-01-01 08:00:22.500000000,56.33425895451049,30.5704322581841,39.903675446650745,116.40754668371102,normal
2026-01-01 08:00:22.600000000,40.96420028643194,31.356824036109096,39.90371282300756,116.40751816334867,normal
2026-01-01 08:00:22.700000000,23.83382833106041,15.196611474090359,39.903721217119724,116.40752604081304,normal
2026-01-01 08:00:22.800000000,29.270444361100477,5.06768038911507,39.90372674874983,116.40754262728848,normal
2026-01-01 08:00:22.900000000,50.19396623402014,28.060109518695377,39.90372691987145,116.407529994258,normal
2026-01-01 08:00:23.000000000,29.04450052424295,14.522961393919967,39.90369550224231,116.4075358183131,normal
2026-01-01 08:00:23.100000000,43.246878843729625,26.32500479330215,39.90372261370102,116.4075285468472,normal
2026-01-01 08:00:23.200000000,40.68357759855721,4.239169458305316,39.90371039654823,116.40752486619921,normal
2026-01-01 08:00:23.300000000,30.225994785912743,27.140778706394475,39.90372048621335,116.40747510975807,normal
2026-01-01 08:00:23.400000000,72.15916133987989,10.31062456575375,39.90368922552722,116.40747067413,error
2026-01-01 08:00:23.500000000,49.50878533477017,25.846112952532195,39.90366563633393,116.40749006151604,normal
2026-01-01 08:00:23.600000000,9.622861200135894,20.114184542691472,39.90369433808192,116.40747743346493,normal
2026-01-01 08:00:23.700000000,42.796814721541416,12.368484644826841,39.90368739203614,116.40747848399229,normal
2026-01-01 08:00:23.800000000,30.073203028474182,16.743709496585755,39.90371645754566,116.40746336497816,normal
2026-01-01 08:00:23.900000000,52.78650002194336,25.490547655653607,39.90371489293248,116.40747057381168,normal
2026-01-01 08:00:24.000000000,28.112188923509493,20.847155624921875,39.90367805497702,116.40746624334773,normal
2026-01-01 08:00:24.100000000,38.278953377996515,24.675303843779872,39.90369589632901,116.40744745851691,normal
2026-01-01 08:00:24.200000000,47.57480918470686,35.81152467612388,39.90368409848266,116.40747410954627,normal
2026-01-01 08:00:24.300000000,52.98632791255182,7.486067106311589,39.903698072258926,116.40749268818654,normal
2026-01-01 08:00:24.400000000,21.995553894163358,32.93770059974899,39.90369857647628,116.40748059005126,normal
2026-01-01 08:00:24.500000000,34.98248146238578,20.834847500185703,39.90366771411172,116.40749054581745,normal
2026-01-01 08:00:24.600000000,32.87582033258566,12.809727613414974,39.90367100000703,116.40750129405751,normal
2026-01-01 08:00:24.700000000,30.200061511394324,9.357490994088081,39.903714924469874,116.40751414008221,warning
2026-01-01 08:00:24.800000000,66.48181360421646,18.487036873783733,39.90372478419904,116.40748025496428,normal
2026-01-01 08:00:24.900000000,46.07472566441433,27.373200895395676,39.90372363384398,116.40750038709511,normal
2026-01-01 08:00:25.000000000,21.086740684974323,18.979607036979726,39.90374514071202,116.40748899311585,normal
2026-01-01 08:00:25.100000000,53.767929205821645,32.089239441978776,39.90374935408133,116.40748183655718,normal
2026-01-01 08:00:25.200000000,71.8323429551895,8.390594479587529,39.903753544765934,116.40753459419223,normal
2026-01-01 08:00:25.300000000,55.486978908267204,19.903288417231565,39.903731712262484,116.40754063165984,normal
2026-01-01 08:00:25.400000000,17.2094505106898,9.980852444695048,39.903736389223006,116.40753290521033,normal
2026-01-01 08:00:25.500000000,32.73648890700623,22.909055060999744,39.90375709809133,116.40748879932288,normal
2026-01-01 08:00:25.600000000,59.00366723779934,27.095099120778404,39.90374037684829,116.40751659460555,normal
2026-01-01 08:00:25.700000000,29.38495801571829,16.633905650551576,39.903768866764715,116.40748969041213,normal
2026-01-01 08:00:25.800000000,46.657291422193424,-0.8337108530170738,39.90376703264423,116.40746962163406,normal
2026-01-01 08:00:25.900000000,51.61951080144005,21.591585174371957,39.903749277254,116.40746299458809,normal
2026-01-01 08:00:26.000000000,26.096042926328757,23.493908413868077,39.90376922989554,116.40749132282393,normal
2026-01-01 08:00:26.100000000,39.107119659073,23.234358039693582,39.903763494010825,116.40750678762366,normal
2026-01-01 08:00:26.200000000,-8.619010101036089,29.886257534577233,39.90377868430858,116.40750363087346,normal
2026-01-01 08:00:26.300000000,24.634185379985652,11.43157056280761,39.903772849135926,116.40750979671473,normal
2026-01-01 08:00:26.400000000,36.2114777291026,25.441728843603595,39.90377165261306,116.40749778900087,warning
2026-01-01 08:00:26.500000000,21.283252270527257,29.540060099823798,39.903781523817145,116.40750058207466,normal
2026-01-01 08:00:26.600000000,64.48616955897452,5.771299327947865,39.903787341758296,116.40750204880956,normal
2026-01-01 08:00:26.700000000,18.54787933059051,22.557214607351817,39.90374743112269,116.40752142420747,normal
